id,theta,E,ra,dec
170878460100,70.5187,47.3689,110.473,-74.2312
172598023100,69.5105,47.3476,152.97,-9.24781
60554269300,43.11,47.3066,123.87,-12.63
83381085300,54.18,47.2023,225.87,18.78
131832537501,7.88,47.1961,137.76,-27.07
122015541800,31.76,47.1748,239.53,-43.69
103107395300,45.38,47.1741,118.13,8.41
101220985800,79.379,47.1375,89.163,0.0281064
153227606200,57.44,47.1226,240.76,-84.36
92988427100,40.01,47.1129,176.64,-16.86
92614868200,22.27,47.1101,334.58,-49.59
113104838800,17.8,47.0914,346.92,-20.45
111090618300,57.15,47.0913,34.4,-2.54
102694197000,34.14,47.0772,330.28,-57.19
162862650900,5.38,47.0536,249.48,-35.72
123331904100,41.89,47.0398,251.63,6.16
90963066200,62.164,47.0216,12.5812,-7.64197
112413703300,20.63,47.0103,217.46,-34.79
131313383200,53.19,47.0054,192.68,-85.01
122780113100,39.02,47.0052,114.79,1.69
143582998500,21.13,46.9762,323.42,-14.53
92906063001,22.57,46.9674,15.79,-16.42
111050353100,18.59,46.9607,347.75,-47.41
81048287000,48.43,46.9428,277.86,9.02
181215731000,46.35,46.9168,162,-16.42
143260714600,6.76,46.914,209.04,-38.86
140711303800,22.19,46.8688,339.68,-13.17
102454960800,37.72,46.8637,297.49,-73
131736927500,7.44,46.8628,318.33,-31.5
110938429500,66.1407,46.8625,12.4917,-25.9913
170083843300,28.33,46.8532,10.76,-7.88
141183308300,31.23,46.8438,130.46,-13.83
112427676100,43.61,46.8362,101.35,-68.31
83314476500,50.5,46.829,304.57,-26.27
120458060700,67.35,46.7994,261.67,25.732
182405017300,44.82,46.7689,351.96,-67.59
51587424500,77.188,46.7642,57.715,-36.6315
92142508600,62.9235,46.7584,276.59,-70.9527
101982238400,36.67,46.7493,155.96,-70.83
102828162300,42.86,46.7469,93.3,4.57
102930396800,65.8698,46.7441,223.731,-10.1887
80226370000,49.9,46.7163,182.39,-6.44
132461509200,41.77,46.7103,160.47,6.41
82483821600,33.95,46.6922,286.41,-16.53
140166413700,27.18,46.6598,162.8,-23.65
90825572201,60.664,46.6459,83.443,-43.886
82725531200,68.1182,46.5807,260.11,-39.319
111104288300,70.4672,46.5486,140.628,35.179
180827453800,26.21,46.5342,210.5,-36.44
180483598800,12.84,46.5308,40.09,-24.72
181021413800,18.22,46.5225,3.1,-18.19
170078351600,45.16,46.5067,233.9,2.31
113283404000,44.07,46.4802,326.1,7.74
122981207800,23.43,46.4784,165.79,-44.16
61035606600,49.73,46.4739,122.83,-76.72
91177707200,12.14,46.4389,276.63,-27.96
121286094400,47.44,46.4229,238.4,11.84
180518514400,73.6021,46.4059,190.305,4.15088
130565435400,36.89,46.4054,111.73,-3.92
180898559200,74.2477,46.3911,207.462,-26.2372
171553358200,62.0971,46.3871,179.478,17.0481
112063373000,34.77,46.3769,237.19,-53.61
110784185700,46.86,46.3724,165.03,-52.65
132454732400,21.17,46.3468,269.85,-23.55
141493710100,39.04,46.3364,138.55,1.3
71150136600,26.93,46.3214,318.95,-10.24
131416703000,9.52,46.264,280.8,-39.03
52101263600,5.77,46.2632,109.6,-29.69
121085136000,61.1636,46.2519,161.778,25.2389
161495704300,20.53,46.2518,256.76,-48.71
142064811300,16.03,46.2221,249.92,-50.97
121687169501,12.18,46.2109,325.52,-26.84
90784888400,14.7,46.21,150.08,-38.39
102793723700,59.28,46.134,13.08,-65.09
60217791400,66.776,46.1326,284.469,-39.434
100918403200,35.36,46.1256,278.5,-1.73
162796484200,36.72,46.0819,51.73,-1.49
180325435300,44.44,46.0808,166.03,-39.47
42297853900,63.6569,46.0801,153.624,-69.3374
161910392600,57.49,46.0752,4.63,-1.18
131638098000,14.96,46.0725,7.88,-32.51
52744982300,74.7601,46.0573,72.5234,-43.6871
93437328900,38.85,46.0317,179.49,-26.12
111095698000,67.3631,46.0115,349.261,-76.0841
152773378000,39.49,45.9924,224.15,-18.29
172551130800,52.76,45.9555,172.39,12.72
171596936800,13.17,45.9545,292.56,-22.75
120238324800,27.84,45.9421,200.68,-59.93
163134826800,26.76,45.9412,31.6,-49.27
131484588300,25.59,45.9397,160.19,-27.51
111777985700,54.65,45.9206,302.63,-13.41
111906411200,25.96,45.8701,333.5,-24.93
142256532500,24.97,45.8315,314.87,-35.09
110430596900,46.61,45.8268,331.96,-27.01
100890029900,31.25,45.8188,274.63,-62.56
161104126400,28.17,45.8177,106.42,-58.06
130651293100,68.0099,45.8107,335.377,32.5089
130351451200,49.69,45.8014,237.33,-62.74
163203080800,48.11,45.7989,248.69,-10.35
90501767500,30.54,45.7778,7.34,-55.88
150935766700,14.77,45.7522,169.72,-45.72
93443794000,53.49,45.7468,320.97,11.51
181228238000,61.79,45.7428,356.302,12.8279
131193448400,31.18,45.7399,99.29,-6.24
110356136900,70.8839,45.7272,171.149,29.8859
140214432400,69.7404,45.7191,189.28,-69.4327
110101010700,66.4559,45.7159,18.8378,-67.9384
130066756600,55.99,45.6958,84.67,-9.33
131253804900,53.26,45.6782,170.37,5.36
162093688300,64.676,45.6632,152.116,0.103844
181011945100,46.52,45.6576,330.22,-46.06
160713000301,64.4631,45.6462,104.226,-0.493535
52073284700,31.92,45.6458,157.88,-23.68
111958403800,20.62,45.5926,30.11,-55.52
82015548300,23.38,45.5709,270.66,-13.32
83081379400,42.3,45.568,170.6,-13.87
171423430600,55.24,45.5551,213.97,-59.56
43341349300,64.2157,45.5323,253.462,26.7659
170367969300,63.6169,45.4953,141.207,-31.7798
131464099000,59.09,45.492,187.86,19.95
170503408600,23.71,45.4875,30.23,-14.47
92494263900,6.38,45.4143,274.33,-41.46
72402254900,36.44,45.4,221.77,-61.49
62652736500,43.62,45.3736,280.14,-34.84
110512238400,52.39,45.3718,278.61,-70.93
141355045700,63.4915,45.3703,60.4504,-78.0226
110827264400,16.27,45.333,216.01,-31.22
160386818000,51.43,45.3159,100.35,-60.35
81846293700,49.63,45.3155,241.02,-19.07
180383126900,33.54,45.3154,37.83,-6.62
90052325800,53.45,45.2796,13.33,-22.29
130311927000,46.25,45.2587,332.85,9.91
71132658700,50.07,45.2478,65.88,14.27
102766887600,20.3,45.2466,54.15,-15.21
81858623900,44.09,45.2442,84.45,-27.63
62062928500,71.3765,45.2141,84.9046,-35.35
122280827300,47.77,45.2138,93.16,-82.51
140925108600,41,45.2057,201.37,-66.25
122300261200,10.88,45.1838,83.91,-25
142674893100,63.609,45.181,242.617,-27.5572
103537482900,10.82,45.181,163.12,-30.74
112455842200,21.44,45.1803,328.9,-56.1
153531138201,47.74,45.1261,182.05,-48.93
151372055900,28.56,45.1145,99.47,-20.46
93604134000,30.06,45.1137,46.96,-18.27
152635559301,29.78,45.0944,18.18,-32.94
112923674100,62.5671,45.0912,220.731,-21.9604
180977146201,22.3,45.0896,227.98,-53.96
41258267000,72.046,45.0827,212.188,-51.7552
80135154000,34.79,45.0758,122.97,-45.38
142625312500,45.68,45.0515,291.93,-6.7
123078194500,26.29,45.0332,168.16,-37.49
131612016600,57.5,45.0095,18.21,-42.07
72414658000,75.3605,44.9872,313.775,34.2803
112435473300,31.95,44.9561,354.25,-25.63
70530893100,12.05,44.9405,314.57,-33.79
171986946600,73.4548,44.934,218.419,-57.9021
170384516900,45.2,44.9099,40.88,-4.57
110251703800,7.11,44.882,306.45,-27.98
111337633300,48.94,44.8727,320.38,-83.55
143112677300,41.65,44.8708,233.1,-9.42
121916167400,40.34,44.8572,336,-15.94
72636801700,16.13,44.8511,14.04,-38.59
81316719900,54.43,44.85,189.5,-41.26
121841247300,75.2435,44.8429,192.031,-47.6918
180584893000,0.86,44.8423,113.82,-35.09
150160526900,58.5,44.824,210.28,10.67
142050835600,79.2123,44.8147,45.5575,33.3939
131566417600,62.0936,44.7954,12.1093,-64.9804
140330509200,55.58,44.7602,307.58,3.09
100161447500,56.6,44.7327,286.29,21.15
180781087400,25.92,44.704,326.33,-10.24
130163961900,52.17,44.6953,354.03,2.5
160635318800,65.5289,44.6853,34.4833,-58.1705
171702881600,73.517,44.6536,160.482,35.4982
180576337501,51.67,44.6373,167.01,16.02
160872383300,12.55,44.6025,20.3,-37.6
100462754000,4.91,44.5872,17.05,-35.15
163357692700,52.27,44.579,212.09,-47.54
170401761500,49.55,44.5585,359.39,1.41
123633719200,52.87,44.5215,72.48,-42.17
41294089200,30.47,44.5109,166.74,-63.69
142232192700,10.61,44.5041,149.28,-35.27
121713596000,52.8,44.4843,166.79,17.57
81386705501,54.58,44.4718,310.74,0.52
131055994601,43.05,44.4561,221.1,-77.59
82570343800,59.71,44.4511,50.89,-21.37
93264330100,31.65,44.4443,5.45,-5.35
121546901801,65.6891,44.3656,184.839,-62.6648
102992034200,40.04,44.3547,178.44,-51.94
163398099300,30.24,44.3519,185.94,-13.43
182294142300,58.92,44.349,158.49,-64.78
140480858001,36.78,44.3487,279.85,-0.93
90512389900,58.17,44.3412,93.22,-68.55
181278226001,49.32,44.3407,341.35,9.71
141362440501,55.55,44.299,171.86,-69.09
82742573600,58.18,44.2813,253.16,17.71
141175579901,32.27,44.2806,160.6,-32.54
133654413500,16.3,44.278,54.86,-39.52
131158482900,46.12,44.2778,15.34,-70.11
91032984500,51.42,44.2701,29.87,-7.47
52101646900,56.42,44.2375,90.22,9.38
131312097400,68.5192,44.2143,151.065,-29.3115
73542496400,35.26,44.2092,273.5,-12.52
113124141000,35.95,44.1997,6.4,-17.35
92292597600,50.45,44.1811,234.15,-10.96
101730587900,53.57,44.1695,120.61,-54.68
142054114800,23.02,44.164,238.9,-15.93
113501671100,3.86,44.1634,269.93,-36.27
180694273000,57.57,44.1523,193.5,-75.25
81426103800,10.5,44.1072,233.4,-40.36
172468029300,10,44.0932,71.09,-25.36
122400627700,9.15,44.0866,110.7,-26.34
141730898500,75.4396,44.0719,155.796,-35.1013
160707406700,40.49,44.0539,240.62,3.87
102505278600,28.01,44.0458,298.08,-13.71
172518571800,3.39,44.0381,96.87,-38.64
81368508700,72.5977,43.9947,262.405,-12.5634
151085041001,38.75,43.9866,192.57,-4.23
131140114600,79.9511,43.982,207.498,-50.0399
142224625600,61.2876,43.9638,334.496,-25.3989
171724321601,34.31,43.9517,160.12,-31.08
182097944600,21.55,43.9387,2.4,-37
90702072000,61.5731,43.923,322.722,10.2985
102400493500,58.88,43.9052,156.54,2.76
172287105300,43.95,43.8851,39.18,1.26
161601559400,27.61,43.8783,105.54,-30.59
143180424400,21.3,43.871,181.1,-56.38
171416298100,75.5188,43.8368,194.001,15.3784
181975847700,70.379,43.8297,43.2027,-60.1117
131695301701,63.273,43.8146,182.24,-0.379401
121515640600,51.39,43.7388,220.78,14.41
112493821800,34.06,43.6818,223.45,-17.11
172041224800,32.71,43.6713,98.23,-2.88
111900078900,24.06,43.6694,26.93,-57.34
143423765200,33.04,43.6458,303.97,-48.68
101545123200,32.92,43.6423,189,-13.26
113541580000,74.2146,43.6417,318.422,19.4402
90254257300,53.26,43.6411,131.85,-73.83
153285211200,66.9697,43.6353,5.108,26.8629
120290023900,23.83,43.6345,233.97,-59
141306701500,63.5688,43.6232,330.687,-20.9215
161281736500,59.54,43.6157,118.56,-25.34
120404322200,39.9,43.5905,119.34,-34.25
160253346400,25.39,43.5897,347.32,-51.53
122176797200,54.71,43.5546,334.97,17.92
93345653600,58.5,43.5167,351.22,-20.2
140485424800,50.88,43.5074,168.93,-4.68
130173190500,46.57,43.489,334.34,4.22
81291134100,49.22,43.483,88.79,-43.38
181372686100,43.94,43.4558,43.05,-64.81
173021864100,13.95,43.4471,209.81,-39.01
111076995500,44.62,43.444,210.19,-7.06
161254672700,37.04,43.4425,128.41,-23.07
102940488600,68.7933,43.4387,244.743,-29.5314
61120165800,17.35,43.4323,307.77,-31.04
140237603700,41.11,43.4194,143.19,-65.27
121355582400,34.96,43.396,259.64,-52.71
80633387000,26.08,43.3556,22.03,-46
60724255000,29.85,43.3251,128.75,-20.07
132280679200,49.65,43.3078,72.69,4.62
170557039000,36.06,43.2967,175.08,-6.69
120806264800,46.11,43.2762,249.33,-68.76
172444343100,45.9,43.2743,248.88,4.86
102382837100,63.0792,43.2719,97.4477,-68.5798
160683810300,51.13,43.2618,126.54,-11.51
180686271000,32.22,43.2393,218.02,-29.91
160610999800,46.03,43.2351,253.61,-67.63
92928483000,25.92,43.2056,165.29,-36.24
62185046900,22.37,43.2047,288.73,-15.89
110313720600,20.46,43.1671,52.64,-52.23
60690321100,2.88,43.164,289.37,-37.29
141550084300,58.52,43.1619,114.64,-79.42
152331393600,25.52,43.149,127.9,-11.69
53363995900,51.79,43.1132,34.92,-5.27
122580197100,63.4656,43.0847,30.6801,-38.5497
150853349100,34.29,43.049,118.1,-42.66
101972289700,40.9,43.0454,139.33,5.61
162542194100,52.28,43.01,266.67,-75.16
92645832700,20.07,42.9924,16.27,-47.49
101408507900,43.5,42.9695,34.86,-26.85
90181371800,70.1361,42.956,140.054,-72.0124
110355470700,27.37,42.951,87.32,-55.87
80655779600,60.813,42.9409,137.601,23.0579
180562979100,54.46,42.913,28.62,19.18
133636773200,21.14,42.9015,111.72,-23.45
80950221700,9.51,42.8868,324.83,-34.92
160793043600,52.53,42.8664,4.32,-10.26
93617975800,34.36,42.8654,222.07,-52.94
122568010100,66.6836,42.8651,156.206,-26.1895
143011008500,36.83,42.8628,222.55,-13.67
53230539600,9.83,42.8627,184.4,-43.45
122913918900,53.76,42.8545,280.5,14.76
71026746400,63.156,42.8525,191.01,13.8732
172607062701,56.48,42.8379,82.97,6.3
133206611100,17.41,42.8228,102.61,-43.09
82583416000,63.7426,42.7719,190.268,0.193758
100422392000,10.78,42.7636,343.81,-27.28
133316607700,43.65,42.7579,132.54,-74.91
112670992300,19.82,42.6958,162.8,-16.55
92582788500,23.99,42.6724,205.57,-56.29
110394154901,43.7,42.6722,24.9,-75.2
113136391101,67.0514,42.6612,180.17,-65.8103
80857872800,51.12,42.6604,222.87,0.08
142534355400,72.9329,42.6303,172.539,-52.7589
141153494400,35.79,42.6144,68.61,-57.62
162241126700,42.29,42.602,159.61,-14.76
111191112900,55.47,42.5863,31.1,17.85
103361285000,67.9114,42.548,224.038,31.7792
113228238700,26.15,42.5377,124.47,-24.71
100128182300,44.75,42.5287,190.17,7.35
171046621000,28.19,42.5265,221.45,-62.97
132772531100,9,42.5258,238.1,-29.77
120866467800,35.51,42.4803,162.12,-54.72
91103617900,28.62,42.4729,135.87,-17.14
150827610900,44.06,42.4726,191.24,-51.14
142583457200,24.23,42.4518,219.51,-38.36
171885796300,6.32,42.4484,278.13,-41.61
170200124000,38.86,42.4407,233.9,3.55
163153908500,58.85,42.3825,355.47,15.51
112140135200,26.19,42.344,36.88,-49.26
71877396200,37.42,42.3364,325.39,-1.84
101553014400,50.37,42.317,168.06,0.51
162447466600,31,42.3138,9.31,-24.47
93043128200,65.2877,42.3051,305.391,25.9548
51511291800,13.05,42.2806,47.84,-23.33
71616149500,64.8953,42.2689,286.927,26.5988
131625757600,34.86,42.2685,208.11,-52.48
153164280400,17.3,42.266,0.77,-30.13
150865584100,18.44,42.2515,187.58,-26.59
90400691800,40.96,42.2497,332.22,-45.83
90967721900,20.53,42.2435,291.58,-29.61
152375204200,14.09,42.2345,318.14,-40.54
123322686500,66.7988,42.2224,350.827,0.151319
112910061900,48.57,42.218,185.01,-9.48
133396306800,13.84,42.2115,103.15,-43.42
133523684500,74.5382,42.1937,305.258,24.7862
181254137500,71.8979,42.1792,70.328,-12.6095
90164961800,12.91,42.1671,78.56,-47.52
130065734000,61.2495,42.1598,225.801,-80.2218
180614663200,53.05,42.1559,172.72,-36.86
131390675800,50.84,42.1448,64.36,-9.3
111905220600,76.9319,42.0673,209.747,28.1494
91078601000,36.15,42.0601,358.65,-29.44
162726452200,50.12,42.0433,329.82,-80.28
101327245700,62.4897,42.0194,225.185,-3.50699
162536280300,78.1317,42.0048,120.453,-51.0981
151741567300,54.04,41.976,114.32,12.52
71896001200,43.67,41.971,230.15,-56.59
172364609800,49.56,41.9698,342.3,-47.64
61216530000,26.89,41.964,273.69,-28.63
180795793100,56.92,41.9563,155.82,20.07
123345681100,52.54,41.9165,94.21,3.86
170326764800,54.13,41.8843,99.6,-30.86
121157537900,16.72,41.8779,298.61,-40.72
103355817000,65.3656,41.8588,355.516,-12.4739
163163312700,33.83,41.8497,315.74,-67.9
82634725700,70.0977,41.8301,342.574,26.2276
130256780400,22.8,41.8258,142.19,-17.94
151194110702,45.49,41.8253,80.2,-63.27
131067421000,76.3104,41.8202,144.74,-55.3498
161037359700,47.63,41.811,202.29,-30.89
170520778500,43.43,41.7886,237.78,-48.42
112614100500,36,41.7824,233.58,-42.18
110295324300,25.3,41.7794,71.08,-32.4
170395679701,45.78,41.7604,186.61,-44.16
132446561301,33.43,41.7534,355.03,-3.07
93485942201,43.17,41.7432,115.41,-4.69
180306986100,50.35,41.7392,103.13,-54.1
162841299200,48.59,41.7273,165.98,10.02
160838248500,47.92,41.7208,232.63,-8.94
130537070200,24.68,41.7075,179.67,-17.05
172422006800,26.44,41.6959,201.41,-24.11
111062566900,78.1631,41.6913,145.615,-11.2079
130961564500,52.11,41.6722,47.9,4.18
122802284100,69.3213,41.6542,246.78,29.9334
93588152700,56.7,41.6214,199.01,19.51
132205145800,48.4,41.6112,337.65,-23.5
122093892200,65.7253,41.602,113.063,-62.7835
81368443200,31.79,41.5854,4.08,-62.36
120843079200,37.15,41.5809,109.09,-48.45
72701548500,67.2736,41.553,85.7965,-49.3332
82796590800,45.48,41.5472,79.19,-77.44
100667046400,12.49,41.5421,204.37,-23.65
133335886300,57.4,41.542,153.82,-66.7
150044176200,63.8395,41.5349,78.814,8.06447
133003084200,27.35,41.5021,244.37,-28.63
71275245100,66.4817,41.4874,264.007,-11.4253
151003714700,43.95,41.4743,50.34,-65.55
123144298602,14.75,41.4584,352.9,-26.34
93284829300,76.4282,41.45,359.215,39.5744
93267978800,33.44,41.44,181.04,-59.26
71200795300,57.65,41.4234,93.44,-69.23
181430895701,54.16,41.4087,62.79,9.01
160603116400,57.77,41.4028,131.69,-69.7
143102471100,16.05,41.3912,241.91,-43.72
141742529900,27.69,41.3856,141.32,-10.06
150086194100,29.89,41.3811,117.81,-65.28
152638299600,42.07,41.3792,41.3,-54.04
92251684700,57.37,41.3539,183.45,8.13
70750427301,62.3273,41.3401,227.627,-28.4009
102452255100,28.81,41.3197,222.54,-43.08
120925247200,2.27,41.319,159.66,-33.17
151733436200,68.0756,41.307,134.444,26.5412
103333020600,54.68,41.3006,6.2,-21.35
62665462900,35.22,41.2982,17.76,-21.07
92812872300,17.64,41.2924,260.04,-21.27
160324704000,34.46,41.2849,99.79,-67.2
152415944300,39.69,41.2828,1,-2.8
181423644300,37.22,41.2603,117.61,-6.04
180388270900,19.84,41.2427,255.63,-46.71
113647729600,43.12,41.2395,226.61,-38.9
171448600600,58.92,41.239,81.4,-61.81
180760409100,7.85,41.2199,293.76,-32.4
152040017900,70.5842,41.1991,104.63,15.1144
163086643400,20.71,41.1832,55.13,-52.46
53500279300,42.6,41.1674,263.52,-55.18
100587120100,78.5448,41.1487,91.7801,-47.0021
132716268800,51.92,41.1341,37.19,-87.14
140278051800,14.98,41.1031,230.92,-41.61
81808499800,11.98,41.0825,30.31,-45.93
111181106500,14.94,41.0801,28.16,-44.77
152676436800,38.72,41.0763,1.9,-1.81
170255834800,61.7646,41.0736,62.9515,-2.33174
132957894000,5.85,41.0613,104.52,-37.11
73028364100,54.72,41.0593,187.49,-5.38
122002761200,15.01,41.0276,153.46,-22.43
130886126400,25.12,41.0064,168.87,-22.62
182107986800,22.42,40.9939,55.5,-48.79
181144050900,11.04,40.9922,128.02,-45.75
101153974100,77.1271,40.9864,250.919,-54.1026
83552254300,58.62,40.9724,12.23,-42.94
162157137700,45.87,40.9722,47.34,-16.35
111494464800,35.79,40.9702,216.51,-65.34
131532063400,69.798,40.9572,149.173,4.76969
81130174500,26.82,40.9512,321.35,-61.61
160132249000,36.36,40.915,276.23,-60.63
113491311300,69.1262,40.9148,186.401,1.50967
52941858200,69.3901,40.9139,224.941,33.871
131020665800,41.09,40.9123,31.51,-57.68
103120936100,29.69,40.9002,219.19,-61.28
133205800900,39.08,40.8953,63.67,1.46
180922744500,27.7,40.8651,60.04,-7.94
101990545900,53.73,40.8382,148.13,-64.65
72390587000,34.61,40.8309,71.25,-58.47
132620524900,64.5288,40.8296,151.196,26.4559
170678584400,17.38,40.8064,272.48,-18.14
182400263100,52.15,40.7955,113.47,14.93
100653994300,16.03,40.7854,101.23,-34.63
131403312900,34.24,40.7615,156.69,-64.81
61803902600,42.7,40.7477,166.63,0.85
131276787600,36.88,40.7436,213.15,-52.21
101288580900,45.76,40.7099,32.96,-37.95
91804744200,45.02,40.7026,198.13,1.17
121593827900,50.08,40.6951,174.56,14.14
121591983200,37.07,40.6926,69.36,-3.61
180537936800,47.01,40.6782,294.39,-38.35
90782237700,17.39,40.6713,42.81,-38.21
133610772100,45.6,40.6708,299.7,-60.71
102806180000,71.9828,40.6518,114.701,-32.0153
163288180600,23.2,40.642,140.41,-16.1
71353705600,33.78,40.6152,129.08,-2.29
90703242200,38.58,40.614,73.05,-0.32
141094158300,13.56,40.6098,122.02,-46.32
82880835300,31.54,40.5698,199.78,-18.8
50881310100,21.05,40.5678,340.9,-16.97
141956782900,17.8,40.5582,335.57,-19.26
180833793000,35.9,40.5573,136.1,-51.36
150962678202,64.7499,40.5415,332.211,-39.9825
153541411100,51,40.5387,235.66,10.85
142705177900,54.54,40.4991,256.25,-56.46
70188612600,76.4249,40.475,158.536,4.90314
81156370700,32.74,40.4662,204.31,-64.05
62734043900,53.79,40.4611,9.76,-72.84
81437189000,49.87,40.4575,0.77,-63.38
111808497300,26.31,40.4366,351.85,-47.1
102364035800,33.39,40.4275,238.95,-4.16
60466166400,48.53,40.4248,91.08,-40.17
